mzmed,T011B1,T013B1,T014B1,T032B1,T033B1,T047B1,T011BCG,T013BCG,T014BCG,T032BCG,T033BCG,T047BCG,T011PPD,T013PPD,T014PPD,T032PPD,T033PPD,T047PPD
442.747602,43847932,4888868,54535462,58862072,14176743,14307050,3767,6797020,266868,6878268,6735697,11512576,131547,4934038,3860031,10239407,273385,1701377
442.889305,385054688,250937662,802503120,641110093,327032611,409668966,1306575,24118022,404183084,290392375,199066095,13103332,8919929,38536930,156926953,348423664,22850490,844165
443.230915,155634312,77522275,420364141,165449631,79281904,106382696,1417985,60349124,2508771,33880623,68302316,34083384,1464087,8040683,29439077,25624893,6815999,384666
443.231052,226631248,48855475,308412442,81902394,60332228,98474083,1157974,36185855,2075136,29020129,68258019,19753326,1099064,6730248,37858792,26097623,6027635,196392
443.460361,4957741,3231634,14688107,4888297,3968291,9205262,241601,943279,8396344,3526786,1425970,913938,233566,1520748,21871,7870795,582414,43044
443.460487,9010650,3101705,17600389,4806823,2346327,4512482,95314,104996,15784,377378,589807,267891,93419,3003815,831712,3059453,255706,41742
443.557879,63728257,46394353,137710179,147270545,59425672,76519607,158961,1712674,40558,41033415,21390734,11628167,2237735,10530733,32369848,62660573,6377959,25471
443.697428,52057758,12716655,78198495,129774,36771634,53814243,2499,278962,7981,355768,1772928,649778,580500,13077185,2385074,651387,193318,18939
443.732349,0,17491835,81217622,19930446,15968902,27903319,41109,7777412,1365312,6176464,19471937,13116156,0,907771,8647086,4320363,1779995,459440
443.753176,3948080,388481,2361049,2120288,0,1000670,16393,7476125,7180265,3433329,3152799,10530360,219931,2166071,2022567,6080404,75816,451326
443.88745,21891,0,10674,46218,101956,191877,7222,3280911,0,981649,2021756,763780,26842,437873,0,62706,3956,2235
443.892146,31489359,29195048,53664890,43886687,22193473,27578214,15282,0,25767,20605781,11903598,5660997,496636,2703856,10542802,23163255,1977059,0
443.961674,4666041,1610033,9147473,2370259,1083386,1778915,52146,131944,121690,0,0,126227,3675,80736,157673,1218278,50937,171767
444.281761,15622008,25045636,21730644,38729231,6088393,13580700,70997,11448417,10195627,9457977,11323188,6961633,417581,5135133,2222045,26388991,1027448,3854422
444.65819,42064680,88530510,6711658,9034937,114578499,93143168,72392,3460833,7926,14240731,8301624,11188256,474393,10126572,6336069,4797259,174977,131192
444.708682,0,7544,0,8908,15182,22076,0,2424870,0,3720871,3631055,343344,0,103918,2899,22189,0,0
444.894543,1130353,355691,478941,5889148,409810,1696174,230307,21569140,212177,16195062,13153687,5423857,2217171,12394718,12327682,8827115,6360469,502112
444.915535,44003599,73150382,56485205,74718425,41389514,50823460,77403,40423233,14432134,51485805,50567227,34727396,1691865,17811605,22981753,35522169,5260700,433181
444.95942,0,6074,0,2661,7524,16993,0,1924711,2598,3189449,3482370,26491,7520,3376,0,6371,0,2216
445.191567,180760565,214824400,442441624,265049422,80764549,60412315,853767,48288049,5383344,224380048,112870317,17101645,1728869,3077575,23096552,91110931,4319769,4113327
445.209881,8357,53684,10978,20986,22670,34679,0,1016788,0,1733664,1576697,490710,5716,63620,25231,23618,39021,0
445.321262,80081353,115830838,133299115,213795046,109222012,3691366,1067713,53677059,63882,7794687,22421976,11108070,2720648,19480506,16427471,10398681,21569281,736372
445.564604,17389614,8369501,24885465,6329699,4323122,20968168,36863,6520475,1402678,15484970,6083811,1521988,247584,923786,4524650,8572929,515335,160456
445.572615,6343380,1117770,3137857,8906549,7907272,7033595,11724860,16433795,8074878,9276858,22215304,4718545,1659497,4459487,20736947,6591895,18067203,78785
445.585668,6295309,2927251,7229550,8055493,3493543,5756237,6829746,55331580,8029793,24561760,50778201,6162768,1801263,31680646,13178670,7167721,34969736,156313
445.593166,27949042,15250885,16780498,23362575,4978870,12745521,402110,7625709,93776,15874564,13413338,3000508,2152617,13848777,24279345,27302018,9871625,3343071
445.693122,82968608,99332768,264482102,115853931,47978435,48232708,557170,22130424,1324190,105283284,54751961,1283079,791640,7365765,15337138,16823275,5179146,859368
445.905728,2528175,414669,740777,2593624,1473033,2347837,4781952,2664141,1029817,3373802,7719424,5309162,1269877,2433950,7406542,2895024,6051851,1882053
446.171239,24286176,8501294,29986012,12938166,6075666,5709230,82707,1069571,97766,346220,2996672,6415219,8470563,47144724,1799542,9403914,2704156,10325527
446.208897,63636,38176,60301,40941,88848,147357,0,7367091,36121,13776047,11709172,1272456,145078,67825,31196,126060,15333,20189
446.22498,418198299,29574345,370897720,3246642,103403040,110341182,1829660,3476332,2778106,23410559,22655674,2462108,3615828,30134237,27946417,3256383,3769451,1771735
446.229878,56083467,24205652,64415912,28205407,10062818,12369413,51600,6207351,7806461,12336303,4217334,2578330,2172834,16674635,2866198,10874526,996662,72746
446.43038,34341485,15957822,43656332,22414490,1760154,5037415,7498,6821957,4497707,17745459,440703,130520,0,0,3431954,4833570,0,8120
446.430426,59864958,27913926,74371658,32874748,10628440,13393005,78527,4456780,4767720,10318180,4351923,674385,0,0,2016677,12710462,19470,11777
446.630856,37883898,14467249,47797009,22024446,6947907,9028196,36991,3320156,5743377,7685314,2086944,998214,0,17769,1398159,9726696,13978,11872
446.726629,188716958,10894094,203641474,5626796,45399964,46030804,0,0,0,8795507,0,0,831267,7738961,11438990,4097291,996028,1017473
446.831544,16718017,7689229,20593684,9756784,2266712,3317692,20629,1430627,2541264,4268633,1051983,418603,163399,2332706,967542,3829193,66659,6405
447.031796,5333289,2428839,7915559,1994965,603216,883499,8447,175977,5721,749705,121717,73325,5449,0,139600,1221113,0,0
447.234874,14237237,8076716,15636985,22305865,6273632,9043220,11865951,50982810,34675853,12779853,30537101,17013110,8421519,62792838,18550413,35686914,19366759,1925792
447.244151,15786695,7771832,21458859,25103352,5119650,20656219,107382,4080347,3245843,15358439,9399934,14336051,2180166,8169823,4098978,17596019,16111154,4565644
447.43955,4469146,6752299,2701130,3420855,300896,3299039,42335,460408,9484,2581881,278671,846829,3187,48856,84154,3597129,36379,71072
447.73645,136036796,48380434,107682391,50302722,35623498,102640445,37839,25704140,0,45873085,52279564,9700915,735037,10976371,8058763,61653277,672664,63957
447.896742,70177,81076,328874,96805,1129519,1515013,8448,32966688,0,27294630,32930175,3502938,362544,144805,98993,136353,11831,4235
447.896751,4978436,8153906,7558905,5991087,33074769,38240649,4000,401706,6051,308812,637385,835551,14820,110208,1974096,785906,29496,51452
447.931676,25640217,17535311,38045909,31273572,16105721,14911541,211994,11201029,5219987,11947944,23389080,821850,102763,1952094,8525198,25904063,214668,289822
448.216984,496374,819273,309233,573737,708822,2622917,0,11271785,58067,10502563,12477131,8205886,308985,713816,350597,1068860,132876,863147
448.230991,372717,499724,428150,410120,916438,2232255,0,22110942,37414,17904955,22661814,5008368,269813,375996,187986,702512,69405,587860
448.231028,3075725,5720080,5003102,3942058,23283164,26469680,0,451980,109430,1144424,914085,846287,201709,539606,1297239,616495,20629,13014
448.242075,322891722,355628607,599050003,242248918,177334604,391951152,47115798,218604617,292724278,179100476,219407454,3300208,8765134,53863381,137341309,343643173,22776585,2156523
448.259908,434923,2098041,2038354,1573820,2507701,644334,13171,0,72590,47631,712855,1002323,8387,66622,9441,302757,0,26630
448.264933,3999200,9657163,14742491,31619427,8101279,9251514,17839,6429942,61419,3776524,5250159,8355649,75319,2289931,1928850,3758419,413786,34840
448.546827,7106281,3269823,10793617,17079265,2561766,4338709,685203,2403894,830894,2362333,6904500,1523355,1613038,6203822,5895059,20990548,4152018,227891
448.565153,0,10761,31754,8090,216342,324976,0,8277601,0,7190449,8685941,760459,56575,23467,4149,8443,0,87334
448.565197,1254986,1015361,1993267,755011,9467340,10664048,0,64259,0,391313,451952,391492,2327,22451,379907,92531,2716,6196
448.57634,248479081,211870566,440890975,239504554,144352214,233988577,35226346,157735549,213340368,131172772,163293414,312109,4885979,41439132,95942560,229455366,18198249,8707631
448.599057,2643806,5122992,7634319,21642783,6151150,3068387,4702,2869674,0,3414740,1698188,0,15441,206812,360045,6430317,57414,27171
448.674331,12608507,12699199,21913939,33550843,5563078,9067665,517906,11943684,791325,2140859,10022193,3736376,553720,2629589,7764553,19960212,2643859,185986542
448.695736,2351712,4779577,2900645,21609404,10461844,17511681,5087470,40885254,34195043,71877808,43581136,9773439,4518659,18676409,63813408,45115394,8312575,3430601
448.899861,9467,0,0,5515,69377,0,4153,3152358,6007,2168972,3016634,95400,21148,149413,2981,3832,0,75834
449.279198,191116935,338657793,488165585,283479661,174260840,353541022,10910206,6021985,232739583,339759647,139045025,338187,1167091,4104376,71315270,288205769,2978066,41684
449.455224,246295721,207344296,69295010,22004822,309807,234402263,2566163,6841373,2242180,34073206,135327,32275118,207395,1613830,514432,9521015,218075,11369
449.780613,98969407,95342626,169978303,107659761,81432327,169413458,6456876,2129631,307104,144962579,51560908,382911,446560,949990,34765132,70568316,1034884,0
449.95482,65441596,17867778,45983062,41093353,6895188,25335100,745494,5790008,5951,25101438,5883214,30704145,159344,290458,778667,6067714,8787,5085
450.569545,124075013,106303411,138508457,82492934,47986545,43027620,8417,34928173,13367249,61942765,64292622,22522722,10793,229813,40568005,21119803,8682,9290
450.755917,109711715,83700180,15812325,56103290,22656447,244150286,3684261,2222863,6147213,24915727,14973996,472018,239411,1423617,316907,49900808,4284943,13093062
450.89333,9856388,41494391,25283963,52796570,21761942,9456936,79234,12047587,1180824,5095737,2117090,6661955,191974,13837945,6737827,32217055,4712531,696081
450.90464,21905691,9591544,16501288,16891921,9556931,4824890,4321,8894796,37841,9292485,9144220,2173012,9521,1935928,9044341,9054157,200969,110492
450.90478,15260753,8267823,16836268,3837045,4232420,1854285,49376,4552141,19133,6107929,5472728,59457,39576,391880,6368520,4504768,99686,935171
451.227859,1797838,14580898,39770713,37665720,14405931,6622459,117279,9624000,2203358,3017837,1850736,14419188,143270,4417238,3981304,28728645,3269318,65993729
451.231332,18517575,9041187,48398238,28536400,16118911,22678388,1096246,5005886,2744596,22632936,23275914,3786234,4555649,6225801,5807920,10783176,6600557,217855
451.234109,22056881,6715555,11113876,8871404,13755970,15005649,25813,3581276,3146232,5279891,7767210,15574699,2285638,4404525,6423463,25356319,1645952,97054
451.456582,149148,32284,77629,33691,172963,87400,24056,23463360,43109,10534337,11768544,3401850,192451,201390,333945,164017,84133,271643
451.456749,760121,1119444,606208,201107,1974160,260061,51883,38061,45954,20083,19540,54411,71014,2110685,107469,575834,3067328,46175
451.482718,106269,5374,39813,30172,23546,30605,24220,4136385,27250,1972941,2890147,227884,2088,93878,281985,50235,27355,219500
451.750326,2374969,3259820,7119295,4542455,4160293,3298977,35271,1089997,1362551,2819410,3424319,1417879,2532743,387591,2100053,1136791,1154682,9478645
451.750995,7150577,19381295,33792004,36157287,13599065,19339901,2947,3857470,15715,6621709,6342361,20888351,121883,1304302,1832460,8674865,211218,0
452.225878,1188595,2124056,3051895,4913708,2471684,2664648,1279336,6171913,10404714,4820099,8136155,10630354,169442,2670730,3486769,3862601,1239288,14309933
452.272571,30621226,3543081,5303007,20291477,1948255,12870440,14987204,30196063,97180600,54533772,81311149,1068253,4958524,18161661,17524626,12088432,43152257,110724220
452.725117,5539,21918,50917,38762,61555,86438,0,929078,0,2476278,2289414,471491,586334,329947,14897,56593,86258,0
452.744349,389310854,411775433,864250230,530344586,315770908,413858603,35277664,300599574,459710630,121487164,328024505,843655,5978401,90768521,156851170,238881657,14616712,243720
452.750114,1489089,3693044,1454248,2944709,1248287,2346573,7689,11290454,3416613,6511103,11098512,9006183,300590,2832259,1505732,5386149,164531,501401
453.20961,465585263,65066494,171778644,77172880,177647173,337127195,5753618,5627370,7134850,24005224,8984670,193694678,1470501,4359597,4517535,6829923,5931454,0
453.245869,168987295,215736671,386937592,265939070,147621486,197408342,15541780,145074399,217961403,71457444,148148133,6098366,1848234,22455859,65422511,44661511,3348163,24628848
453.252757,8388,5232297,1068275,1169124,6429901,4216624,6634,0,115642,188630,0,1574984,0,72935,0,253476,2077209,2857898
453.563092,139140153,46745264,58797162,98022351,78600639,77482648,785927,12654197,17436269,3037879,103738926,294930,2246832,6984778,14652074,28471272,2673382,5527423
453.597818,182466231,67417928,84506131,140978086,82358973,77092000,984372,55875354,83037295,16920214,95593755,3005882,2883202,7559566,27559087,33078443,3042366,10501711
453.597932,170885579,87836431,97297207,120705380,81751623,81769001,983828,51291386,19793797,15926896,102024013,2666835,2867733,9735596,23743230,33175028,918632,10002254
453.732036,73339112,72500163,108701827,107187991,50638319,103045572,38672,61461357,42996731,32387605,77715541,1727134,411517,7767991,30731825,63516740,1210289,2350616
453.742961,158496,674501,127156,362424,1238313,1548375,4291,8551850,0,8411004,6570704,2035770,208806,1476749,78699,1460549,102988,26222
453.746743,122895441,58100847,272265247,0,49107614,57345467,4364434,40545948,65876333,0,49781650,1245089,795949,6388769,19148037,24787229,4525530,155888
453.932025,123664795,44804693,59098678,99787031,60679993,58050726,646222,39344339,37137260,12290901,77576802,2982465,811178,5592409,14554280,12932325,623538,17144663
453.978639,504414,14639950,68210694,86348832,55180885,33491986,2891,1001005,61987,28210576,17104141,670566,98020,0,0,23770188,0,20814
454.184547,179361,325358,99381,185292,214272,410878,0,4537625,3323,2439085,2342327,1211453,63719,2503015,0,400788,6837,13284
454.233411,24098586,48107930,49059785,34497018,23449425,46666160,53627,24456723,17030820,13841654,36388407,3303830,343623,2970761,13869982,44125552,812640,1299000
454.266343,42270603,17297235,25244737,43489835,33344973,24716867,262020,12624955,682278,3017643,29792250,894621,1259673,6337570,10413710,9649094,1551604,308763
454.479769,978234,7364636,29531992,54696406,28370882,19611261,5271,867732,4614650,10158502,5147218,320258,17443,237196,195704,8331882,281769,4213224
454.929998,3553555,2310049,3458914,5603278,4312132,6807834,89255,553374,653156,1626621,2134594,1759736,26463,472387,2888725,2393770,586813,67357
455.269383,7206582,4567617,4278839,922597,2234425,3552864,65301,1140578,1643867,1743560,1062605,0,2845173,9564872,1616729,1590519,1645060,2835532
455.269507,4926451,1387922,1979149,76648,1371165,3522185,42020,190001,1101884,1774113,332014,0,1238775,5186695,1804084,416119,1830399,5448278
455.570893,12833304,90428042,49618426,39293644,5896620,33158464,419401,911189,7404333,1484130,1336909,1047089,18185087,37839577,37447528,110375604,164206253,118800316
455.8882,145086874,27866474,84938314,215683989,62788099,61523242,221138,367727,34435378,611757,65011627,47676920,358243,1372843,11182203,45122688,203877,5788
455.905098,11243875,60018400,42630475,24823179,4751686,24114839,306707,811858,10132778,4631611,4086826,3024427,13621838,26051477,27872364,75221180,102664619,27692812
455.912658,9421512,5675563,13193364,9157591,6120794,5517388,164494,946537,0,1617590,3600414,291748,47131,826486,1334327,1379006,173838,784904
456.176685,19421694,11262654,21654051,53125271,2573560,36254424,24290,9165197,241000,5075375,6190488,4691125,1725983,2301576,1206776,24036379,2126725,9984083
456.222481,99966885,27599300,58163585,147948633,44116059,54766153,136051,5172550,24066081,1173049,49089266,34306817,220249,2641577,9146517,41180027,921183,42510
456.236169,3368,9595,3365,101808,196620,208309,0,1613537,0,1719304,1683792,1201091,3450,11678321,14464,114330,4120,0
456.487107,0,0,3217,0,15187,15801,0,977707,0,1643871,898996,99934,22339,1295805,0,9641,0,0
456.555941,49240048,14076768,28340019,74772902,22388392,26844734,37063,415460,9033222,243824,23768434,18623737,306322,1685910,4218322,17467316,197107,3704
456.574842,478729543,377427533,987116430,250689946,228883335,193288875,1906998,62542528,295205501,53953188,186697287,1246708,2223524,12890389,67039146,57648838,6156249,39326
456.885788,223743,0,0,1178414,0,11004,43656,4781618,1741580,4341357,2713860,5837038,278475,3105447,1299127,7504762,1298160,1084626
456.908768,343572804,276059514,675092338,171326467,163948710,196114773,6954888,40012990,217262607,35604274,130499132,11589218,2455084,8938363,65333833,39388051,3487548,523084
457.209326,212378246,182374600,233738174,180264592,59754073,75577866,106316,7245912,0,14503563,11456411,18010154,617274,8689309,69868070,79933889,1761514,2753256
457.29522,138437166,49333383,276030692,139265552,58288794,110303876,18427890,107199837,23066274,60986673,82098220,12390172,3537220,32310561,94308530,147145902,10016296,2778714
457.489022,254341,75709,343223,164171,33942,194890,3206569,5535290,47800,351987,2575225,565406,4020889,6389190,180319,416875,3104246,58030
457.710004,67014298,67855085,61309616,66412733,12012956,13433571,12180,9740331,0,1404526,9452691,14870804,257125,5466353,22398222,16455362,1261457,903352
457.768628,321478751,191171525,363622506,179725848,48830890,212426499,19145659,2104871,138592,320282921,87501616,2429893,1290596,0,44116245,187479945,0,719787
457.796914,57756825,12551412,67799245,85608979,28628049,55991539,9469013,42673591,1360303,26767442,32769928,1328538,2316800,25398501,40935338,79346444,22899516,389592
457.910371,3587686,10706917,6350287,1918114,1217472,1679368,503437,1179444,40289,2229695,1006160,557180,881098,0,2693932,1741894,4229238,163942
458.224433,19369,73998,58315,47908,1177353,648392,0,15379341,7576,9838896,8779096,5691761,1381809,763432,28408,326640,5454,0
458.237614,16515,64603,93822,37051,1061261,510308,0,33154119,4719,50035289,9861236,29105610,990874,571916,28542,2131279,10068,0
458.257691,8662603,4598931,9686925,2279059,703410,2378762,98604,1942525,675901,1651560,3006920,318809,4811934,30196963,2280732,2171622,13787979,1404741
458.412423,1659040,77854,826822,0,866782,456050,159825,4526902,5414003,3586358,3398580,0,0,15824,1251589,467288,0,264156
458.726183,16292,151394,445243,892020,103887,133367,0,12258327,0,5457213,6972880,2237124,590865,87814,369900,725924,48859,0
458.905749,2890996,6360163,4234537,4398201,5483269,5416210,73226,2818882,157506,3273116,1165607,3485586,82993,151736,742508,3135533,611515,174874
459.257601,57044903,42651050,78683529,23912048,44931013,104562912,7655295,4841173,285573,48534877,13906394,860085,471516,1400407,21668865,14375296,1173257,4329265
459.449821,15744,80018,42612,192902,109878,121331,0,2317468,4049,3175503,2909580,1135052,160147,64651,215081,2906124,91513,13097
459.591917,38530081,32468199,76015426,19476106,30289161,75004819,6139351,4158638,973365,59658250,13203373,1166730,268158,1480172,15134743,12790242,525871,158964
459.731996,1330230,0,3716843,0,0,0,0,0,8860067,0,0,0,0,0,0,0,0,1303109
459.751946,637077,764412,91480,2266416,2327174,4640057,53343,19975096,2664731,2960206,18442342,12412942,328674,7629675,9142772,9239183,3028870,591935
459.91713,795290,3537506,10423140,10372138,523841,8855559,56549,1179942,1619131,1305412,514419,1651108,37151,902535,230841,15590313,99599,14790
459.926099,14787833,8729080,20128033,4749905,12703446,29868955,1982414,1228511,5588856,16568866,2524575,1491156,88166,474190,5377375,2203905,202541,1904361
460.198378,1689068,1347641,3846801,8314929,3700674,4228482,1411152,27875339,9268944,25771376,14100093,7914042,867658,2576001,12038231,16023781,2751521,1156857
460.20042,2028833,1417920,1714980,5103925,809138,480392,107078,7091073,2526932,4112863,7722052,9536164,713100,1128265,1069252,6442783,16612634,2650396
460.265863,118819551,88522763,262438250,102698712,77142282,136604009,8863907,3538994,106803123,57567018,73222574,112510367,957236,2191623,56386332,62834685,2438722,10149624
460.739918,51739634,19729078,35976026,23175818,9754387,17221183,8743587,6996690,1020682,14164311,26735745,1514363,9418399,6421864,20562582,24452428,9915779,7647558
460.767467,61807956,43052194,131870781,12642378,36474242,67727188,3822662,0,55681815,24323293,31734108,126062,426911,154539,24659954,26090302,607738,91984
460.920904,38143894,49211590,132517690,92967379,22881818,53841422,1028837,2860536,34288278,43860785,31594910,251407,511734,4264389,11514918,32292922,1451943,6031922
461.228681,6922412,4239185,8499179,21042911,4546006,5577948,61855205,94548845,12299137,5133524,36855985,24392204,17738171,87547170,1839157,31690697,85138755,786121
461.23918,32624977,29101141,7342942,26041953,17289956,6963957,1129904,205778063,69391933,36211697,200563342,86536761,10179480,12789363,29608383,40409282,333867819,984428
461.242207,681873,0,0,0,0,0,0,16296011,144605,23071790,15658306,0,150683,0,374899,0,0,0
461.255132,30746431,34552118,77709377,68699140,15992474,40383203,600210,1026934,24389790,30574863,20749195,7877696,308422,4138461,8130087,22558093,889330,0
461.492985,507441,0,0,0,0,0,0,16451824,7158,21963260,15282271,0,118089,0,0,0,0,0
461.589425,12312636,14727687,27141785,27859570,6917234,17039473,256633,319852,10271269,12041945,10040047,4640456,117904,464461,3388534,7761792,334909,1289340
461.703042,5179114,4778207,5825983,2508465,3059658,3745088,13161856,35796536,2569939,8273935,29047320,22837352,2851366,30350909,4821849,2917814,16283048,656342
461.740946,0,6645669,11698506,8741199,6966953,15792400,15508467,93863151,26374236,20162287,39690863,59673363,8318735,39469235,23155767,18436310,27671531,52269974
461.743597,290143,16720,133261,0,17944,7065,0,8001660,0,11602156,8003009,163572,102953,232642,4684,17521,3525,0
461.769379,3873473,5546089,7793823,8166985,2917543,3979538,233749,0,3316458,3055287,2577550,2598628,0,208457,1431751,0,411283,5832331
461.888285,12962,18393,110011,21228,149292,180044,3822,14364254,2621,15466179,21311143,1962222,17500,84635,8906,79506,2196,0
461.920216,50396886,46310310,70976185,36900124,16980897,26252383,732017,9688242,35527057,33393727,12955477,688544,72881,1034107,6402513,12862322,1302794,880287
461.994288,84288,4567,16653,0,9085,19341,2709,2817788,0,4228096,2864663,46857,66800,134482,3193,33672,0,0
462.555777,4905,123905,52897,10836,544245,413615,0,1997188,0,2313273,3463317,4915956,9338,121802103,0,190606,14287,0
462.580751,2385474,1167350,1117368,2623533,241587,1263225,2816882,18390489,1395184,6130681,6917078,5603995,3445408,26397459,15499866,5712334,22517361,60881
462.585649,3451765,5335466,1395022,2398688,2235684,3964211,52520,1489394,2562722,2285107,1489101,110215,8631,28280,1139132,5182553,0,312024
462.58832,5589881,2752957,5859271,399103,3044408,4554824,0,718372,374057,3772394,899162,122833,2277,121129,164007,54717,0,126152
462.732252,32335210,26060209,65183326,25586954,9169919,14964746,41796,17358999,108049,13264950,13359404,5155168,684729,2260468,17280714,3966113,2611898,150376
462.920226,2971454,4781929,313178,2415051,1792530,4362997,30999,1494388,1853958,1939112,1514182,876596,15965,157476,622421,3076462,54163,83300
463.709301,2055152,1326215,1771902,1761950,4072431,4289488,11712262,4584030,4298439,10451125,6316112,16469238,422732,926002,7710337,2236010,2160734,3640428
463.7508,4019195,5497636,3340485,3616846,4042338,1699156,158738,2137054,815287,3372870,925182,0,11279,0,62490,1440447,34626,0
463.903686,196437,3860693,464840,6953619,11989540,8957731,20370,72209025,0,31408730,52835800,53574150,6809982,20398612,1184012,3177014,799581,0
463.903871,14878229,15660793,16840198,15228324,82599979,131398798,28411,115878,0,322584,411914,1152401,18488,881995,43819474,19756376,1990456,27582
463.93864,6369117,2668371,11092971,4030166,988871,2369318,25569,1438748,4574,3473904,881117,766862,315521,327146,223677,1418687,36844,388209
464.238583,8882039,9701611,11219324,21493046,16562987,16832288,2159,2983219,45147,12582064,7151526,16923585,219032,640650,974146,12116744,1975852,1013201
464.560504,109709,1420197,1993381,2254652,1844461,2782438,74879,1924378,0,912990,1426410,0,666703,820389,325984,690714,1339177,45267
464.748116,100802066,134815889,269327150,422473293,124408920,180534440,8761540,45419294,194371792,165459109,116673162,1718767,729441,530915,49814435,335179791,907187,623054
464.753368,3195106,11756898,4414509,22771574,6796325,17974178,65367,2346598,5311628,7769490,8326929,953473,22274,1336757,2314402,11788487,105808,7718629
464.782323,18444758,52161657,46975954,3659112,5955467,3750983,0,712461,41253,7927150,1934127,3641032,3096,51717,640188,3931657,169709,721823
464.845246,10624,484518,16001,414355,1409068,333362,3629,3879052,2407,1705168,3841346,2628304,899093,3204028,62065,3420076,1512182,437343
464.916916,9051,282738,7326,466698,635757,655676,2841,4926811,0,11450315,3703628,7890847,233974,367858,104701,302668,55032,3749
465.511778,2889798,1332790,6081363,13110014,21535185,9485288,206299,398978,5845,5210878,5521894,2217284,2063481,18134152,8689448,8913344,4398209,45294368
465.574993,7045,24536,56876,4840,58202,682697,0,5542657,0,1437469,2607023,3542476,94032,36388,5078,55413,0,0
465.710608,5804836,2383712,4527402,2828163,2854217,3363878,26525,2224964,185846,1108579,938973,0,977730,12813929,1793704,1458295,6776107,34244145
465.741791,6365664,1879434,5380207,969300,3913078,4259763,16269,2473119,80016,1105497,480424,0,923495,4523101,1327496,1299433,3801822,18513228
466.271816,111296202,77318827,76290598,78771104,77099271,70852139,157991,54805628,21292165,19427423,73168758,324172,201718,6652567,18687215,37537955,765111,35934
466.276274,101971514,45374328,273698287,97550496,103174938,120435103,18991670,33435338,63038425,34712446,89089018,666387,1345786,11683309,33158068,23103869,5406905,19137163
466.773628,84265970,18585959,43168391,25719340,38859724,36449871,67360,31790579,18847860,8790079,34981373,9370462,61097,2413122,5981219,13125814,338500,24923
466.778155,52065066,32681250,112842167,60902610,48765072,57630642,10989054,20668059,34065115,24196896,44496590,480201,933091,5815460,18597916,14081490,2660315,7178186
467.197654,437274,2710013,1753059,0,796295,499079,92997,5160314,10272983,13191796,7557861,3863465,39306,264599,200292,2409576,598549,413086
467.493363,175537,723441,401705,470431,2242129,2356893,0,26165,0,104036,0,36443,0,17384,207235,737421,11574,0
467.780622,6092786,1703636,11275642,5235890,4028658,8109264,268510,1862678,2108459,0,5122990,1339981,37985,136636,2201916,1447367,54358,143037
467.789976,35340882,30020366,99661192,35311794,14163669,66841152,0,4274865,35218231,26709065,14836098,1461547,304660,3622341,12787006,25529671,1985804,495644
467.923578,41945008,45205925,121680883,62119571,24897965,42097760,2784543,6740471,51723753,44334185,17220941,3270671,0,205906,9881216,29769690,103195,2395061
468.227911,12843655,7031635,3097518,29820895,14193033,8976274,43149887,64816456,26327178,14629753,81447165,33811035,3639290,45594965,12708641,11114473,23809502,85265311
468.240558,844531,197829,4228065,714075,5829492,5307874,0,46776023,182264,14891611,25791156,26630246,800226,10549923,449551,984825,1011969,94942
468.250791,371221647,1229696221,1153649641,1748057593,542630069,732226446,7009169,198177402,746092457,1145664790,339017223,776151,549396,9233579,82436844,337268808,2174708,23327
468.25775,246516932,150142498,391469068,125024054,50301115,97525834,31210031,15067271,124755769,141565658,59844529,30872745,4327743,3680016,22921035,41285149,17907999,632026
468.291774,18011420,35820844,44217879,41089802,9356553,32872876,375023,7132741,102964,23118572,14842212,4251660,321929,2663932,8376465,19567545,911796,1453885
468.514128,37177,49024,7808,35329,138229,58743,0,1465862,0,1129293,1647515,860257,241232,279066,46303,452500,322141,15228
468.738687,12956891,18270767,20816680,28808157,10020330,15057013,1005909,15195453,62974,16794985,13029768,522060,509543,1896949,4210274,5610145,694732,878605
468.73889,12999884,18528529,25981698,23064183,9690721,18409916,576280,8747852,15896632,14847152,8353916,215390,274680,264440,2450317,7074936,621807,950304
468.75096,32900378,144756467,64453959,141594043,64152684,57609854,2156664,14104667,737447,98858641,28796820,1367677,436719,884599,6685655,33697374,430244,183338
468.752121,188743117,633410423,595408536,843383889,268331851,353620188,3242614,98018040,366716342,567807759,170522871,151533,155872,4426470,49034112,173936291,1925983,83212
468.896321,727682,570384,883693,4240597,159667,1409730,1891315,13725385,17650140,4937578,8907176,15179621,2641459,31090278,8768429,8774806,20194115,599712
468.906806,48815094,16917166,10366121,37011731,14651493,5749939,42702,3684591,269900,4008064,16760975,110157,21269826,529042,15648876,40108363,24153123,6021250
469.001178,5351464,1285242,8657094,1806905,1455959,1480486,26858,254388,0,1371976,510476,0,34481,16810,924685,706168,71708,133164
469.238111,922488,440822,689297,325602,7612090,3592402,2853,19073873,1411141,15283403,24087446,8653124,287747,2995095,391696,1044660,95174,7695734
469.253936,52174262,147366296,165629888,232272128,75518799,103712174,582222,28100604,99860104,165628674,48662871,0,0,278062,7938591,53245383,85303,0
469.255591,153558971,66040886,10560165,137059406,26516695,125637259,4503514,685621,26623350,105018476,27645226,6098339,199499,1210975,24290134,120029709,92441,3494881
469.280572,87638323,44218004,49638758,5110855,24785387,10453622,2669026,2785831,27810782,4645813,1467619,9954939,961614,1821588,2113541,1069602,966384,444964
